"X","antibiotic","sign","value","phenotype","measurement","organism","platform","standard","database","id","organism_name","sign_value","mic_value","old_phenotype"
39332,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_314","","CLSI","BV BRC","SRR4065644","Klebsiella pneumoniae",">64",128,"R"
39370,"aztreonam","==","4","S","mg/L","Klebsiella pneumoniae KPN1975ec","BD Phoenix","CLSI","BV BRC","SRR5387314","Klebsiella pneumoniae","==4",4,"S"
39399,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN2010ec","BD Phoenix","CLSI","BV BRC","SRR5387283","Klebsiella pneumoniae",">16",32,"R"
39434,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN307ec","BD Phoenix","CLSI","BV BRC","SRR5386298","Klebsiella pneumoniae",">16",32,"R"
39491,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN939ec","BD Phoenix","CLSI","BV BRC","SRR5385874","Klebsiella pneumoniae",">16",32,"R"
39554,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN6778","VITEK 2",NA,"BV BRC","GCA_019930345.1","Klebsiella pneumoniae",">=64",64,"R"
39581,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN2069ec","BD Phoenix","CLSI","BV BRC","SRR5387230","Klebsiella pneumoniae",">16",32,"R"
39614,"aztreonam",">","32","R","mg/L","Klebsiella aerogenes strain MUGSI_290","","CLSI","BV BRC","SRR3996265","Klebsiella aerogenes",">32",64,"R"
39631,"aztreonam","==","16","R","mg/L","Klebsiella pneumoniae KPN1177ec","BD Phoenix","CLSI","BV BRC","SRR5385668","Klebsiella pneumoniae","==16",16,"R"
39694,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1205ec","BD Phoenix","CLSI","BV BRC","SRR5385640","Klebsiella pneumoniae",">16",32,"R"
39721,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN962ec","BD Phoenix","CLSI","BV BRC","SRR5385852","Klebsiella pneumoniae",">16",32,"R"
39732,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN357ec","BD Phoenix","CLSI","BV BRC","SRR5386255","Klebsiella pneumoniae",">16",32,"R"
39803,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN387ec","BD Phoenix","CLSI","BV BRC","GCF_000822025.1","Klebsiella pneumoniae",">16",32,"R"
39829,"aztreonam",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864923","VITEK 2","CLSI","BV BRC","GCA_900182195","Klebsiella quasipneumoniae",">=64",64,"R"
39855,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1888ec","BD Phoenix","CLSI","BV BRC","SRR5387379","Klebsiella pneumoniae",">16",32,"R"
39872,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1843ec","BD Phoenix","CLSI","BV BRC","SRR5387423","Klebsiella pneumoniae",">16",32,"R"
39883,"aztreonam","<=","2","S","mg/L","Klebsiella pneumoniae KPN220ec","BD Phoenix","CLSI","BV BRC","SRR5386377","Klebsiella pneumoniae","<=2",2,"S"
39898,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain 9","","CLSI","BV BRC","SRR3221668","Klebsiella pneumoniae",">64",128,"R"
39904,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_77","","CLSI","BV BRC","SRR4017828","Klebsiella pneumoniae",">64",128,"R"
39910,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN945ec","BD Phoenix","CLSI","BV BRC","SRR5385868","Klebsiella pneumoniae",">16",32,"R"
39945,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN526410","VITEK 2",NA,"BV BRC","GCA_019927945.1","Klebsiella pneumoniae",">=64",64,"R"
39965,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN375436","VITEK 2",NA,"BV BRC","GCA_019928325.1","Klebsiella pneumoniae",">=64",64,"R"
40057,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864776","VITEK 2","CLSI","BV BRC","GCA_900181325","Klebsiella pneumoniae",">=64",64,"R"
40060,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1066ec","BD Phoenix","CLSI","BV BRC","SRR5385767","Klebsiella pneumoniae",">16",32,"R"
40084,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_94","","CLSI","BV BRC","SRR4017890","Klebsiella pneumoniae",">64",128,"R"
40112,"aztreonam",">","32","R","mg/L","Klebsiella pneumoniae KP-82LU","","EUCAST","BV BRC","SRR12518031","Klebsiella pneumoniae",">32",64,"R"
40176,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_7","","CLSI","BV BRC","SRR3982097","Klebsiella pneumoniae",">64",128,"R"
40194,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1738ec","BD Phoenix","CLSI","BV BRC","SRR5385996","Klebsiella pneumoniae",">16",32,"R"
40208,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN907ec","BD Phoenix","CLSI","BV BRC","SRR5385905","Klebsiella pneumoniae",">16",32,"R"
40215,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN850ec","BD Phoenix","CLSI","BV BRC","SRR5386479","Klebsiella pneumoniae",">16",32,"R"
40247,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1501ec","BD Phoenix","CLSI","BV BRC","SRR5386671","Klebsiella pneumoniae",">16",32,"R"
40249,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN15687","VITEK 2",NA,"BV BRC","GCA_019930225.1","Klebsiella pneumoniae",">=64",64,"R"
40274,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1252ec","BD Phoenix","CLSI","BV BRC","SRR5386974","Klebsiella pneumoniae",">16",32,"R"
40288,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_119","","CLSI","BV BRC","SRR4017929","Klebsiella pneumoniae",">64",128,"R"
40297,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN536ec","BD Phoenix","CLSI","BV BRC","GCF_000822245.1","Klebsiella pneumoniae",">16",32,"R"
40380,"aztreonam","==","16","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864828","VITEK 2","CLSI","BV BRC","GCA_900182215","Klebsiella pneumoniae","==16",16,"R"
40409,"aztreonam",">","64","R","mg/L","Klebsiella aerogenes strain MUGSI_3","","CLSI","BV BRC","SRR3982131","Klebsiella aerogenes",">64",128,"R"
40417,"aztreonam","==","16","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864801","VITEK 2","CLSI","BV BRC","GCA_900181875","Klebsiella pneumoniae","==16",16,"R"
40435,"aztreonam","==","64","R","mg/L","Klebsiella pneumoniae strain 21","","CLSI","BV BRC","SRR3222198","Klebsiella pneumoniae","==64",64,"R"
40447,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1717ec","BD Phoenix","CLSI","BV BRC","GCF_000783515.1","Klebsiella pneumoniae",">16",32,"R"
40452,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN222ec","BD Phoenix","CLSI","BV BRC","SRR5386375","Klebsiella pneumoniae",">16",32,"R"
40479,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1256ec","BD Phoenix","CLSI","BV BRC","SRR5386970","Klebsiella pneumoniae",">16",32,"R"
40486,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1140ec","BD Phoenix","CLSI","BV BRC","SRR5385703","Klebsiella pneumoniae",">16",32,"R"
40489,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN6778","VITEK 2",NA,"BV BRC","GCA_019930345.1","Klebsiella pneumoniae",">=64",64,"R"
40495,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1716ec","BD Phoenix","CLSI","BV BRC","SRR5386032","Klebsiella pneumoniae",">16",32,"R"
40512,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864872","VITEK 2","CLSI","BV BRC","GCA_900181345","Klebsiella pneumoniae",">=64",64,"R"
40552,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_4","","CLSI","BV BRC","SRR3981086","Klebsiella pneumoniae",">64",128,"R"
40602,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN316ec","BD Phoenix","CLSI","BV BRC","GCF_000821905.1","Klebsiella pneumoniae",">16",32,"R"
40627,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN515247","VITEK 2",NA,"BV BRC","GCA_019928045.1","Klebsiella pneumoniae",">=64",64,"R"
40651,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN718ec","BD Phoenix","CLSI","BV BRC","SRR5386595","Klebsiella pneumoniae",">16",32,"R"
40666,"aztreonam",">=","64","R","mg/L","Klebsiella quasipneumoniae subsp. similipneumoniae strain 3189STDY5864924","VITEK 2","CLSI","BV BRC","GCA_900182235","Klebsiella quasipneumoniae",">=64",64,"R"
40696,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864817","VITEK 2","CLSI","BV BRC","GCA_900182075","Klebsiella pneumoniae",">=64",64,"R"
40704,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN272ec","BD Phoenix","CLSI","BV BRC","GCF_000821825.1","Klebsiella pneumoniae",">16",32,"R"
40734,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN2039ec","BD Phoenix","CLSI","BV BRC","SRR5387257","Klebsiella pneumoniae",">16",32,"R"
40745,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN238ec","BD Phoenix","CLSI","BV BRC","SRR5386361","Klebsiella pneumoniae",">16",32,"R"
40805,"aztreonam","<=","2","S","mg/L","Klebsiella pneumoniae KPN332ec","BD Phoenix","CLSI","BV BRC","SRR5386274","Klebsiella pneumoniae","<=2",2,"S"
40852,"aztreonam","<","2","S","mg/L","Klebsiella pneumoniae strain MUGSI_246","","CLSI","BV BRC","SRR4017887","Klebsiella pneumoniae","<2",1,"S"
40857,"aztreonam",">","64","R","mg/L","Klebsiella aerogenes strain MUGSI_12","","CLSI","BV BRC","SRR3982129","Klebsiella aerogenes",">64",128,"R"
40895,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1956ec","BD Phoenix","CLSI","BV BRC","SRR5387325","Klebsiella pneumoniae",">16",32,"R"
40906,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN258ec","BD Phoenix","CLSI","BV BRC","SRR5386345","Klebsiella pneumoniae",">16",32,"R"
40920,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN444ec","BD Phoenix","CLSI","BV BRC","SRR5386170","Klebsiella pneumoniae",">16",32,"R"
40950,"aztreonam","<=","2","S","mg/L","Klebsiella pneumoniae KPN1893ec","BD Phoenix","CLSI","BV BRC","SRR5387375","Klebsiella pneumoniae","<=2",2,"S"
40968,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN317ec","BD Phoenix","CLSI","BV BRC","SRR5386288","Klebsiella pneumoniae",">16",32,"R"
40977,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain PB65","VITEK 2","EUCAST","BV BRC","GCF_900092785.1","Klebsiella pneumoniae",">=64",64,"R"
41010,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN185ec","BD Phoenix","CLSI","BV BRC","SRR5386409","Klebsiella pneumoniae",">16",32,"R"
41022,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN963ec","BD Phoenix","CLSI","BV BRC","SRR5385851","Klebsiella pneumoniae",">16",32,"R"
41033,"aztreonam","==","16","R","mg/L","Klebsiella pneumoniae KPN1381ec","BD Phoenix","CLSI","BV BRC","SRR5386796","Klebsiella pneumoniae","==16",16,"R"
41099,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN515247","VITEK 2",NA,"BV BRC","GCA_019928045.1","Klebsiella pneumoniae",">=64",64,"R"
41135,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN877ec","BD Phoenix","CLSI","BV BRC","SRR5385931","Klebsiella pneumoniae",">16",32,"R"
41146,"aztreonam",">=","64","R","mg/L","Klebsiella aerogenes strain URMC202","VITEK 2","CLSI","BV BRC","GCA_003951185.1","Klebsiella aerogenes",">=64",64,"R"
41147,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1931ec","BD Phoenix","CLSI","BV BRC","SRR5387347","Klebsiella pneumoniae",">16",32,"R"
41151,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN468ec","BD Phoenix","CLSI","BV BRC","SRR5385529","Klebsiella pneumoniae",">16",32,"R"
41161,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1000ec","BD Phoenix","CLSI","BV BRC","SRR5385822","Klebsiella pneumoniae",">16",32,"R"
41166,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1542ec","BD Phoenix","CLSI","BV BRC","SRR5386635","Klebsiella pneumoniae",">16",32,"R"
41207,"aztreonam","<=","2","S","mg/L","Klebsiella pneumoniae KPN432ec","BD Phoenix","CLSI","BV BRC","SRR5386181","Klebsiella pneumoniae","<=2",2,"S"
41212,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_159","","CLSI","BV BRC","SRR4065698","Klebsiella pneumoniae",">64",128,"R"
41215,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN16008","VITEK 2",NA,"BV BRC","GCA_019930175.1","Klebsiella pneumoniae","<=1",1,"S"
41220,"aztreonam","<=","2","S","mg/L","Klebsiella pneumoniae KPN1849ec","BD Phoenix","CLSI","BV BRC","SRR5387417","Klebsiella pneumoniae","<=2",2,"S"
41228,"aztreonam","==","4","S","mg/L","Klebsiella pneumoniae KPN481ec","BD Phoenix","CLSI","BV BRC","SRR5385519","Klebsiella pneumoniae","==4",4,"S"
41259,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_165","","CLSI","BV BRC","SRR4035124","Klebsiella pneumoniae",">64",128,"R"
41264,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN14444","VITEK 2",NA,"BV BRC","GCA_019930245.1","Klebsiella pneumoniae","<=1",1,"S"
41322,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_293","","CLSI","BV BRC","SRR3996262","Klebsiella pneumoniae",">64",128,"R"
41389,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1587ec","BD Phoenix","CLSI","BV BRC","SRR5386140","Klebsiella pneumoniae",">16",32,"R"
41390,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1354ec","BD Phoenix","CLSI","BV BRC","SRR5386821","Klebsiella pneumoniae",">16",32,"R"
41416,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_124","","CLSI","BV BRC","SRR4017847","Klebsiella pneumoniae",">64",128,"R"
41450,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN984ec","BD Phoenix","CLSI","BV BRC","SRR5385833","Klebsiella pneumoniae",">16",32,"R"
41455,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN399ec","BD Phoenix","CLSI","BV BRC","GCF_000822045.1","Klebsiella pneumoniae",">16",32,"R"
41476,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1720ec","BD Phoenix","CLSI","BV BRC","SRR5386028","Klebsiella pneumoniae",">16",32,"R"
41480,"aztreonam","<=","2","S","mg/L","Klebsiella pneumoniae KPN1135ec","BD Phoenix","CLSI","BV BRC","SRR5385707","Klebsiella pneumoniae","<=2",2,"S"
41546,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1420ec","BD Phoenix","CLSI","BV BRC","SRR5386762","Klebsiella pneumoniae",">16",32,"R"
41571,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN560539","VITEK 2",NA,"BV BRC","GCA_019927905.1","Klebsiella pneumoniae",">=64",64,"R"
41574,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN440ec","BD Phoenix","CLSI","BV BRC","SRR5386174","Klebsiella pneumoniae",">16",32,"R"
41577,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain 13","","CLSI","BV BRC","SRR3221676","Klebsiella pneumoniae",">64",128,"R"
41612,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1575ec","BD Phoenix","CLSI","BV BRC","SRR5386151","Klebsiella pneumoniae",">16",32,"R"
41743,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1474ec","BD Phoenix","CLSI","BV BRC","SRR5386696","Klebsiella pneumoniae",">16",32,"R"
41745,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864792","VITEK 2","CLSI","BV BRC","GCA_900181705","Klebsiella pneumoniae",">=64",64,"R"
41756,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864883","VITEK 2","CLSI","BV BRC","GCA_900181575","Klebsiella pneumoniae",">=64",64,"R"
41760,"aztreonam","<=","2","S","mg/L","Klebsiella pneumoniae KPN172ec","BD Phoenix","CLSI","BV BRC","SRR5386420","Klebsiella pneumoniae","<=2",2,"S"
41763,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1530ec","BD Phoenix","CLSI","BV BRC","SRR5386645","Klebsiella pneumoniae",">16",32,"R"
41765,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain 8_GR_13","","CLSI","BV BRC","GCF_001701505.1","Klebsiella pneumoniae",">64",128,"R"
41803,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN375436","VITEK 2",NA,"BV BRC","GCA_019928325.1","Klebsiella pneumoniae",">=64",64,"R"
41804,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain MUGSI_34","","CLSI","BV BRC","SRR3987122","Klebsiella pneumoniae",">64",128,"R"
41809,"aztreonam","==","32","R","mg/L","Klebsiella aerogenes strain AR_0431","","CLSI","BV BRC","GCA_003075515.1","Klebsiella aerogenes","==32",32,"R"
41822,"aztreonam",">","64","R","mg/L","Klebsiella pneumoniae strain 14_GR_14","","CLSI","BV BRC","GCF_001701815.1","Klebsiella pneumoniae",">64",128,"R"
41825,"aztreonam","==","32","R","mg/L","Klebsiella aerogenes strain AR_0161","","CLSI","BV BRC","GCA_003071285.1","Klebsiella aerogenes","==32",32,"R"
41830,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN578ec","BD Phoenix","CLSI","BV BRC","SRR5385449","Klebsiella pneumoniae",">16",32,"R"
41909,"aztreonam","<=","2","S","mg/L","Klebsiella pneumoniae strain AR_0076","","CLSI","BV BRC","GCA_003571525.1","Klebsiella pneumoniae","<=2",2,"S"
41935,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1889ec","BD Phoenix","CLSI","BV BRC","GCF_000817855.1","Klebsiella pneumoniae",">16",32,"R"
41970,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1092ec","BD Phoenix","CLSI","BV BRC","SRR5385746","Klebsiella pneumoniae",">16",32,"R"
42000,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN407ec","BD Phoenix","CLSI","BV BRC","SRR5386205","Klebsiella pneumoniae",">16",32,"R"
42003,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN2011ec","BD Phoenix","CLSI","BV BRC","SRR5387282","Klebsiella pneumoniae",">16",32,"R"
42012,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1355ec","BD Phoenix","CLSI","BV BRC","SRR5386820","Klebsiella pneumoniae",">16",32,"R"
42013,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN558ec","BD Phoenix","CLSI","BV BRC","SRR5385466","Klebsiella pneumoniae",">16",32,"R"
42034,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae strain MRSN669448","VITEK 2",NA,"BV BRC","GCA_019927685.1","Klebsiella pneumoniae",">=64",64,"R"
42041,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN935ec","BD Phoenix","CLSI","BV BRC","SRR5385878","Klebsiella pneumoniae",">16",32,"R"
42090,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1383ec","BD Phoenix","CLSI","BV BRC","SRR5386794","Klebsiella pneumoniae",">16",32,"R"
42129,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1413ec","BD Phoenix","CLSI","BV BRC","SRR5386769","Klebsiella pneumoniae",">16",32,"R"
42166,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN793ec","BD Phoenix","CLSI","BV BRC","SRR5386528","Klebsiella pneumoniae",">16",32,"R"
42236,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1987ec","BD Phoenix","CLSI","BV BRC","GCF_000821445.1","Klebsiella pneumoniae",">16",32,"R"
42238,"aztreonam",">","32","R","mg/L","Klebsiella pneumoniae KP-18PI","","EUCAST","BV BRC","SRR12518058","Klebsiella pneumoniae",">32",64,"R"
42257,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN2020ec","BD Phoenix","CLSI","BV BRC","GCF_000821505.1","Klebsiella pneumoniae",">16",32,"R"
42293,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1458ec","BD Phoenix","CLSI","BV BRC","SRR5386711","Klebsiella pneumoniae",">16",32,"R"
42311,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN230ec","BD Phoenix","CLSI","BV BRC","SRR5386369","Klebsiella pneumoniae",">16",32,"R"
42334,"aztreonam","==","16","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864800","VITEK 2","CLSI","BV BRC","GCA_900181895","Klebsiella pneumoniae","==16",16,"R"
42368,"aztreonam","==","16","R","mg/L","Klebsiella pneumoniae KPN1018ec","BD Phoenix","CLSI","BV BRC","SRR5385808","Klebsiella pneumoniae","==16",16,"R"
42372,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN801ec","BD Phoenix","CLSI","BV BRC","SRR5386521","Klebsiella pneumoniae",">16",32,"R"
42381,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN2129ec","BD Phoenix","CLSI","BV BRC","GCF_000821685.1","Klebsiella pneumoniae",">16",32,"R"
42390,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1699ec","BD Phoenix","CLSI","BV BRC","SRR5386048","Klebsiella pneumoniae",">16",32,"R"
42408,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN2127ec","BD Phoenix","CLSI","BV BRC","SRR5387179","Klebsiella pneumoniae",">16",32,"R"
42426,"aztreonam","==","16","R","mg/L","Klebsiella pneumoniae strain MRSN518712","VITEK 2",NA,"BV BRC","GCA_019927965.1","Klebsiella pneumoniae","==16",16,"R"
42493,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN1340ec","BD Phoenix","CLSI","BV BRC","SRR5386835","Klebsiella pneumoniae",">16",32,"R"
42506,"aztreonam","<=","1","S","mg/L","Klebsiella pneumoniae strain MRSN1912","VITEK 2",NA,"BV BRC","GCA_019930505.1","Klebsiella pneumoniae","<=1",1,"S"
42519,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864943","VITEK 2","CLSI","BV BRC","GCA_900181005","Klebsiella pneumoniae",">=64",64,"R"
42567,"aztreonam","<=","2","S","mg/L","Klebsiella pneumoniae KPN2163ec","BD Phoenix","CLSI","BV BRC","SRR5387161","Klebsiella pneumoniae","<=2",2,"S"
42571,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864838","VITEK 2","CLSI","BV BRC","GCA_900180785","Klebsiella pneumoniae",">=64",64,"R"
42600,"aztreonam",">=","64","R","mg/L","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864822","VITEK 2","CLSI","BV BRC","GCA_900182155","Klebsiella pneumoniae",">=64",64,"R"
42604,"aztreonam",">","16","R","mg/L","Klebsiella pneumoniae KPN2078ec","BD Phoenix","CLSI","BV BRC","GCF_000821605.1","Klebsiella pneumoniae",">16",32,"R"
